country,lat,lon,name
ES,37.4112,-1.5598,Playa del Hornillo
ES,37.4118,-1.5495,Playa Amarilla
ES,37.4128,-1.5469,
ES,37.4227,-1.5302,
ES,37.4283,-1.5253,Playa del Arroz
ES,37.429,-1.5236,
ES,37.4318,-1.5033,Playa de Calabardina
ES,37.4347,-1.484,Playa Ensenada de la Fuente
ES,37.4467,-1.4825,Playa del Hoyo
ES,37.4492,-1.4818,Playa del Charco
ES,37.4528,-1.4808,Playa El Rafal
ES,37.4576,-1.4775,Playa de la Rambla de Elena
ES,37.4616,-1.4764,Playa del Pocico del Animal
ES,37.466,-1.4738,Playa del Saladar
ES,37.4677,-1.4726,Playa del Pozo de las Huertas
ES,37.469,-1.4712,Cala de las Pulgas
ES,37.471,-1.4693,
ES,37.4731,-1.4687,Playa de la Galera
ES,37.4771,-1.4679,Playa Larga
ES,37.4803,-1.4657,
ES,37.4835,-1.4622,Cala Blanca
ES,37.4861,-1.4599,Playa de los Hierros
ES,37.4889,-1.4567,Cala Leña
ES,37.4895,-1.4555,
ES,37.4905,-1.4542,
ES,37.4924,-1.45,Cala de la Gruta
ES,37.4935,-1.448,Cala Junquera
ES,37.4971,-1.4419,Cala del Ciscar
ES,37.4984,-1.4408,Playa de Baja Mar
ES,37.501,-1.4327,Playa Cala Honda
ES,37.5031,-1.4228,Cala San Pedro
ES,37.5038,-1.4249,Playa del Siscal
ES,37.5055,-1.4187,Playa Baño de las Mujeres
ES,37.5068,-1.4159,Cala de Calnegre
ES,37.5115,-1.4006,Playa de Puntas de Calnegre
ES,37.5157,-1.3978,Playa de Puntas de Calnegre
ES,37.5211,-1.3938,Playa de Parazuelos
ES,37.5256,-1.3889,Playa del Palomarico
ES,37.528,-1.384,Playa de Las Minas
ES,37.5286,-1.3832,
ES,37.5296,-1.3813,Playa de Percheles
ES,37.5312,-1.3756,Playa del Ballenato
ES,37.532,-1.3739,Playa de Las Chapas
ES,37.5394,-1.3681,Playa Cobaticas
ES,37.5411,-1.1523,Cala Cerrada
ES,37.5418,-1.1611,Cala Tocino
ES,37.5418,-1.1542,
ES,37.5422,-1.1642,Cala Muñoz
ES,37.5432,-1.1169,Cala Mojarra
ES,37.5439,-1.1676,Cala del Carracón
ES,37.5452,-1.3624,Playa del Cabezo de La Pelea
ES,37.5488,-1.1268,Cala Salitrona
ES,37.5498,-1.3559,Playa del Salar
ES,37.5525,-1.1702,
ES,37.5532,-1.35,Playa del Jondón
ES,37.5534,-1.1705,
ES,37.5537,-1.1263,Cala del Pozo de la Avispa
ES,37.5556,-1.3436,Playa del Barranco Ancho
ES,37.5567,-1.1696,Playa de La Chapineta
ES,37.5571,-1.3411,Cala Desnuda
ES,37.5573,-1.3388,Playa de la Grúa
ES,37.5573,-1.2683,
ES,37.5574,-1.2677,
ES,37.5575,-1.3399,Cala Leño
ES,37.5582,-1.275,Playa de Bahía
ES,37.5587,-1.284,Playa de Nares
ES,37.5588,-1.2727,Playa de la Ermita
ES,37.5592,-1.2803,Playa de la Pava
ES,37.5594,-1.2895,Playa del Castellar
ES,37.5594,-1.2773,Playa de la Reya
ES,37.5598,-1.3315,Playa Amarilla
ES,37.5599,-1.2657,Playa de la Isla
ES,37.5607,-1.2953,Playa de las Moreras
ES,37.5617,-1.3289,Playa de Cueva Lobos
ES,37.5618,-1.3068,Playa de Bolnuevo
ES,37.5622,-1.1201,Cala del Bolete Grande
ES,37.5623,-1.3185,Playa del Rincón
ES,37.563,-1.3198,Playa de Piedra Mala
ES,37.5656,-1.1802,Playa de San Ginés
ES,37.5658,-1.1137,Cala del Bolete
ES,37.5667,-1.2572,Playa del Puerto
ES,37.5686,-1.1888,
ES,37.5687,-1.1024,Cala Aguilar
ES,37.5697,-1.2541,Playa del Rihuete
ES,37.5709,-1.1942,Playa de la Calera
ES,37.5716,-1.2501,El Gachero
ES,37.5732,-1.2019,Playa de Isla Plana
ES,37.5736,-1.207,
ES,37.5737,-1.2091,La Caleta
ES,37.5738,-1.2065,
ES,37.574,-1.0179,Cala del Gallito
ES,37.5741,-1.2236,Playa Cabezo del Mojón
ES,37.5744,-1.2112,Playa Maestro Romero
ES,37.5748,-1.2449,El Alamillo
ES,37.5752,-1.2149,Cala del Contrabando
ES,37.5753,-1.2176,Playa del Corral
ES,37.5754,-1.2136,Cala Tabaco
ES,37.5758,-1.2285,El Mojón
ES,37.5773,-0.8766,Playa de El Gorguel
ES,37.5775,-1.0847,Cala del Barranco de la Muela
ES,37.5779,-0.8161,
ES,37.578,-1.239,Negra
ES,37.5789,-1.0305,
ES,37.5795,-1.0328,Playa de Fatares
ES,37.5798,-0.9747,
ES,37.58,-0.8657,Playa Cola de Caballo
ES,37.5802,-0.8431,Playa del Lastre
ES,37.5806,-1.0125,Playa de la Parajola
ES,37.5812,-0.9752,Cala Cortina
ES,37.5816,-0.8125,
ES,37.582,-1.0685,Playa de La Morena
ES,37.5836,-1.0709,Playa La Losa
ES,37.5842,-1.0731,Playa de El Portús
ES,37.5875,-0.7926,Cala del Barco
ES,37.5902,-0.7886,Cala Golera
ES,37.5912,-0.7881,Las Cañas
ES,37.5922,-0.7867,Cala del Cuervo
ES,37.5946,-0.7825,Cala de las Mulas
ES,37.5949,-0.7801,Cala de Huncos
ES,37.5953,-0.7748,Cala del Reventón
ES,37.5959,-0.774,Cala del Muerto
ES,37.5967,-0.7717,Playa Parreño
ES,37.5969,-0.7652,
ES,37.597,-0.7708,Playa Parreño
ES,37.597,-0.7648,
ES,37.5971,-0.7684,Playa Parreño
ES,37.5977,-0.7613,Playa Negrete
ES,37.5983,-0.7533,Playa Larga
ES,37.6037,-0.7298,Playa de Calblanque
ES,37.6052,-0.7265,Cala Arturo
ES,37.6055,-0.7245,Cala Magre
ES,37.6074,-0.7199,Cala de los Dentoles
ES,37.6125,-0.7172,Cala Cocón
ES,37.6183,-0.7141,Cala Reona
ES,37.6207,-0.7091,Cala del Descargador
ES,37.6252,-0.7048,Cala Flores
ES,37.6273,-0.704,Cala Medina
ES,37.6299,-0.6957,El Cañonero
ES,37.63,-0.6944,Cala Botella
ES,37.6305,-0.6951,
ES,37.6308,-0.6966,Cala de las Melvas
ES,37.6322,-0.6917,
ES,37.6324,-0.7353,Playa Honda
ES,37.6324,-0.6909,Cala Roja
ES,37.6326,-0.69,Cala Roja
ES,37.6333,-0.6898,Cala Fría
ES,37.6335,-0.7449,Playa Lomas del Castillico
ES,37.6339,-0.6954,La Galera - Isla del Pato
ES,37.6348,-0.692,Cala Túnez
ES,37.6349,-0.7012,Playa de Levante
ES,37.6351,-0.728,Playa Paraíso
ES,37.6392,-0.7242,Playa de los Alemanes
ES,37.6395,-0.7079,Amoladeras
ES,37.642,-0.7576,Playa de Mar de Cristal
ES,37.6443,-0.722,El Vivero
ES,37.6446,-0.7642,Playa de Levante de Islas Menores
ES,37.6466,-0.769,Playa de Poniente de Islas Menores
ES,37.6479,-0.7138,Marchamalo / Barco Perdido
ES,37.649,-0.7198,Puerto Bello
ES,37.6498,-0.7228,La Gola
ES,37.6518,-0.7865,Playa de Los Nietos
ES,37.6546,-0.723,Playa de la Gola
ES,37.6589,-0.726,Playa Cavanna
ES,37.6593,-0.72,playa Galua
ES,37.6614,-0.7298,Isla del Ciervo
ES,37.6622,-0.7305,Bahía de las Palmeras
ES,37.6641,-0.7341,Gollerón
ES,37.6643,-0.7232,
ES,37.6651,-0.7244,Playa de Monteblanco
ES,37.6668,-0.7326,Cala del Pino
ES,37.6673,-0.726,Playa Calnegre
ES,37.669,-0.7331,Playa de la Isla
ES,37.6731,-0.7289,Playa Banco del Tabal
ES,37.6733,-0.8234,Playa Perla de Levante
ES,37.6771,-0.7354,Playa Alíseos
ES,37.6839,-0.8309,Playa de Los Urrutias
ES,37.6852,-0.7377,Playa Lebeche
ES,37.6921,-0.7651,Playa del Muelle
ES,37.6926,-0.7406,Playa El Galán
ES,37.6933,-0.8379,Playa de Punta Brava
ES,37.6977,-0.7665,
ES,37.6992,-0.7363,Playa El Arenal/Playa Pedrucho
ES,37.7003,-0.7412,Playa de Poniente
ES,37.7007,-0.7701,
ES,37.7018,-0.7726,
ES,37.7051,-0.7431,Playa del Pedruchillo
ES,37.7081,-0.7441,Playa de las Antillas
ES,37.7183,-0.8601,
ES,37.7279,-0.74,Playa Matasgordas
ES,37.7328,-0.7383,Playa del Estacio
ES,37.7353,-0.8511,
ES,37.7366,-0.7396,Playa Mistral
ES,37.7456,-0.7383,
ES,37.7489,-0.7324,Playa Ensenada del Esparto
ES,37.749,-0.836,
ES,37.7534,-0.7422,Playa Chica
ES,37.7544,-0.7419,
ES,37.7555,-0.7429,Playa Ensenada del Esparto
ES,37.7578,-0.7444,
ES,37.7606,-0.7475,
ES,37.7621,-0.7462,
ES,37.7625,-0.7479,Playa Chica
ES,37.7658,-0.7467,
ES,37.7687,-0.8144,
ES,37.7693,-0.7458,Playa del Pudrimel (sur)
ES,37.7729,-0.7424,Playa del Pudrimel
ES,37.773,-0.7516,Playa La Veneziola
ES,37.7763,-0.7425,Playa del Pudrimel (norte)
ES,37.7766,-0.7534,
ES,37.7789,-0.7561,Playa Punta de los Guzmanes
ES,37.7935,-0.7505,Playa de Punta de Algas
ES,37.7962,-0.8032,Playa de Barnuevo
ES,37.7985,-0.803,Playa de El Pescador
ES,37.7985,-0.7527,Playa de La Llana
ES,37.8041,-0.7998,Playa de Colón
ES,37.8051,-0.7546,Playa de La Barraca Quemada
ES,37.8127,-0.7923,Playa El Castillico
ES,37.8137,-0.7572,Playa La Playuela
ES,37.8141,-0.7875,Playa La Puntica
ES,37.819,-0.7834,Playa Villananitos
ES,37.8191,-0.7757,Playa La Mota
ES,37.8198,-0.7792,Playa Las Charcas
ES,37.8237,-0.7578,Playa de la Torre Derribada
ES,37.8327,-0.7596,
ES,37.8335,-0.76,Playa de Torre Derribada
ES,37.8446,-0.7624,Playa del Mojón
ES,37.8476,-0.7625,Playa del Mojón
ES,37.8534,-0.7629,Playa de las Higuericas
ES,37.8596,-0.7626,Playa de las Villas
ES,37.8663,-0.7602,Playa del Puerto
ES,37.8682,-0.7559,Playa del Conde
ES,37.8708,-0.7556,Playa de los Jesuitas
ES,37.8742,-0.7542,
ES,37.8766,-0.7537,Cala de la Lombriz
ES,37.8838,-0.7534,Playa de las Mil Palmeras
ES,37.8896,-0.7523,Playa Vistamar
ES,37.8959,-0.7507,Playa Barranco Rubio Cala de Campoamor
ES,37.9025,-0.7449,Playa de Campoamor - La Glea
ES,37.907,-0.742,Playa de Aguamarina
ES,37.9109,-0.7341,Playa Fósil
ES,37.9128,-0.7309,Playa Cala la Caleta
ES,37.9136,-0.7289,Playa Cala la Caleta
ES,37.9199,-0.7223,Playa Cala Capitán
ES,37.9235,-0.7224,Playa Cala Bosque
ES,37.9267,-0.7214,Playa Cala Cerrada
ES,37.9294,-0.7209,Playa Cala Estaca
ES,37.9321,-0.7202,Cala Mosca
ES,37.9336,-0.7188,
ES,37.937,-0.7179,Playa Cala La Mosca
ES,37.9405,-0.7122,
ES,37.9414,-0.7112,Playa Punta Prima
ES,37.9459,-0.7054,Cala Piteras
ES,37.9493,-0.7043,Playa Rocío del Mar
ES,37.9522,-0.7047,Cala de lo Ferri
ES,37.9705,-0.6953,Playa de Los Náufragos
ES,37.9736,-0.6912,Playa del Acequión
ES,37.9748,-0.6755,
ES,37.9751,-0.6732,
ES,37.9756,-0.6722,Platja del Cura
ES,37.9768,-0.6694,Playa del Cura
ES,37.9804,-0.6642,Cala del Palangre
ES,37.9824,-0.6609,Playa de Los Locos
ES,37.9915,-0.6557,Cala Higuera
ES,37.994,-0.6548,La zorra
ES,37.999,-0.6506,Cala del Moro
ES,38.0056,-0.6495,Playa de Cabo Cervera
ES,38.0167,-0.6523,Playa de La Mata
ES,38.0277,-0.6522,
ES,38.0328,-0.6515,Platja de l'Eixidor
ES,38.0414,-0.6523,Platja de les Ortigues
ES,38.0547,-0.6512,Platja del Camp
ES,38.068,-0.649,Platja del Montcaio
ES,38.079,-0.6477,Platja de La Roqueta
ES,38.0864,-0.6469,Platja Centre
ES,38.0915,-0.6463,Platja Babilònia
ES,38.1041,-0.6439,Platja dels Vivers
ES,38.1206,-0.6404,Platja dels Tossals
ES,38.1325,-0.6382,Platja de les Pesqueres - el Rebollo
ES,38.1413,-0.6351,Platja de la Marina
ES,38.156,-0.6258,Platja del Pinet
ES,38.1628,-0.4746,Cala Rata
ES,38.1628,-0.4725,Platja de la Faroleta
ES,38.1628,-0.4678,Platja Gran
ES,38.1636,-0.4765,Cala Menaca
ES,38.1638,-0.4657,
ES,38.1655,-0.4789,Platja de Tabarca
ES,38.1658,-0.483,Cala dels Birros
ES,38.166,-0.4771,
ES,38.1661,-0.4743,la Seca
ES,38.1664,-0.4792,la Caleta
ES,38.1664,-0.4783,
ES,38.167,-0.4804,
ES,38.1671,-0.6178,
ES,38.1724,-0.6143,
ES,38.1784,-0.6091,
ES,38.1813,-0.6053,
ES,38.186,-0.5977,Platja de la Gola
ES,38.1887,-0.5355,Platja del Varador
ES,38.1892,-0.5523,Platja de Llevant
ES,38.1893,-0.5879,Platja del Tamarit
ES,38.1894,-0.5446,Caletes de Santiago Bernabeu
ES,38.1901,-0.5289,Caletes de Santa Pola de l'Est
ES,38.1906,-0.581,Platja Llisa
ES,38.1912,-0.5718,Platja Gran
ES,38.204,-0.5098,el Bancalet de l'Arena
ES,38.206,-0.509,el Bancalet de l'Arena
ES,38.2079,-0.5081,
ES,38.2099,-0.5079,Caletes del Cap
ES,38.2115,-0.5077,Caletes del Cap
ES,38.2145,-0.5076,Caletes del Cap
ES,38.2235,-0.5099,
ES,38.2246,-0.5106,Cala de la Mare de Déu
ES,38.2285,-0.5109,
ES,38.2324,-0.5126,
ES,38.235,-0.5131,Platja del Carabassí
ES,38.2498,-0.5161,Platja dels Arenals del Sol
ES,38.2605,-0.5176,
ES,38.2663,-0.5189,Platja de l'Altet
ES,38.2745,-0.5197,
ES,38.2836,-0.5202,Platja del Saladar
ES,38.2935,-0.5198,
ES,38.2974,-0.5198,Cala Barda
ES,38.2999,-0.5189,Platja d'Aigua Amarga
ES,38.3015,-0.5185,Playa de Perros
ES,38.3018,-0.5184,
ES,38.3045,-0.5177,Platja d'Aigua Amarga
ES,38.3071,-0.5176,Cala dels Borratxos
ES,38.3126,-0.516,Cala de Agua Amarga
ES,38.3143,-0.5152,
ES,38.3201,-0.5132,Cala El Palmeral
ES,38.3211,-0.5126,
ES,38.3281,-0.5086,Platja de Sant Gabriel
ES,38.3462,-0.4757,Platja del Postiguet
ES,38.3512,-0.4675,Platja del Cocó
ES,38.3525,-0.4101,Cala de la Palmera
ES,38.3526,-0.4152,
ES,38.3527,-0.4653,Cala de la Sangueta
ES,38.3533,-0.4141,Cala de Cantalars
ES,38.3535,-0.4198,
ES,38.3537,-0.4202,Cala de Cantalars
ES,38.3546,-0.4267,Cala dels Jueus
ES,38.3547,-0.4286,
ES,38.3547,-0.428,
ES,38.355,-0.4309,
ES,38.3553,-0.4324,
ES,38.3591,-0.4519,
ES,38.3603,-0.4361,Platja de l'Almadrava
ES,38.3613,-0.4484,
ES,38.3628,-0.444,Platja de l'Albufereta
ES,38.3705,-0.4092,Platja de Sant Joan
ES,38.3985,-0.4037,Platja de l'Horta-Mutxavista
ES,38.4151,-0.3914,"""Can"" Punta del Riu Sec"
ES,38.4248,-0.3886,Platja del Carrerlamar
ES,38.4324,-0.3825,Platja dels Banyets de la Reina
ES,38.4354,-0.3816,Platja de l'Almadrava
ES,38.443,-0.3742,Platja de l'Amerador
ES,38.4472,-0.3631,Cala del Morro Blanc
ES,38.4494,-0.3596,Cala d'Enmig
ES,38.4522,-0.3536,Cala Piteres
ES,38.4564,-0.3448,cala del Barranc d'Aigües
ES,38.4723,-0.3186,Cala de Baessa
ES,38.4746,-0.3168,Cala Lanuza
ES,38.4775,-0.312,Cala de Les Palmeretes
ES,38.4825,-0.3014,platja del Carritxal
ES,38.4903,-0.2798,Cala del Xarco
ES,38.4935,-0.2705,Platja la Caleta
ES,38.4943,-0.2683,Platja de l'Esparrelló
ES,38.4957,-0.263,Platja del Bol Nou
ES,38.4975,-0.2545,Platja del Paradís
ES,38.5054,-0.2268,Platja de la Vila Joiosa
ES,38.5096,-0.2127,Platja Varador
ES,38.5105,-0.2111,Platja dels Estudiants
ES,38.511,-0.2097,Platja del Tio Roig
ES,38.5146,-0.198,el Torres
ES,38.5157,-0.1857,Cala Fonda
ES,38.5164,-0.1797,Cala Racó del Conill
ES,38.5243,-0.167,Cala de Finestrat
ES,38.5281,-0.104,Cala del Ti Ximo
ES,38.5288,-0.1065,Cala de l’Almadrava
ES,38.5321,-0.1475,Platja de Ponent
ES,38.5341,-0.119,Platja de Llevant
ES,38.5343,-0.1319,Platja del Mal Pas
ES,38.5452,-0.0677,Platgeta dels Ponts
ES,38.5506,-0.0644,Platja de la Caleta
ES,38.5651,-0.0539,Cala de la Mina
ES,38.5652,-0.0526,Caleta de la Mina
ES,38.5696,-0.0611,Caleta de l'Amerador
ES,38.5696,-0.0602,Platgeta del Metge
ES,38.5745,-0.0644,Platja de l'Albir
ES,38.5796,-0.063,Platja de Cap Blanc
ES,38.5947,-0.0516,Platja de la Roda
ES,38.5983,-0.0479,Playa del Bol
ES,38.6012,-0.0447,Platja de l'Espigó
ES,38.6081,-0.0374,Platja del Cap Negret
ES,38.6169,-0.0306,Platja de l'Olla
ES,38.6268,-0.0151,Platja de la Solsida
ES,38.6284,0.0295,Cala Gasparet
ES,38.6301,0.0057,Cala de la Barra Gran
ES,38.6304,-0.0059,Platja de la Barreta de Gualda
ES,38.6305,0.0026,Platja del Mascarat
ES,38.6322,0.0099,Cala del Racó del Corb
ES,38.6327,0.0327,Cala les Urques
ES,38.6357,0.0348,
ES,38.6357,0.0711,Cala el Racó
ES,38.6384,0.0401,Cala la Mançanera
ES,38.6401,0.0675,Platja del Cantal Roig
ES,38.6409,0.0476,Platja de l'Arenal
ES,38.6409,0.0615,Cala del Morelló
ES,38.6413,0.0734,Cala de la Fossa
ES,38.6415,0.0574,Platja de l'Algoleja
ES,38.6415,0.0591,Platja del Cantal Roig
ES,38.6419,0.0536,Platja del Bol
ES,38.6453,0.0743,Platja de la Fossa
ES,38.6526,0.0775,Platja de la Calalga
ES,38.6564,0.0804,Cala del Mallorquí
ES,38.6597,1.5177,Platja Caló d'es Morts
ES,38.6631,0.0885,Cala Punta Prado
ES,38.6646,0.0881,Cala de la Fustera
ES,38.6646,1.5118,Platja d'es Copinyar
ES,38.666,0.0899,
ES,38.6664,0.0905,Cala dels Pinets
ES,38.6678,1.5067,
ES,38.6684,1.506,
ES,38.6689,1.5049,
ES,38.6693,0.0941,Cala de la Llobella
ES,38.6719,1.4992,
ES,38.6727,0.0987,Cala Advocat
ES,38.674,0.1022,Cala Baladrar
ES,38.6742,1.4951,Platja Es Valencians
ES,38.6775,1.4876,Platja Es Códol Foradat
ES,38.6788,1.5136,Platja Ses Platetes
ES,38.6804,0.1204,Cala de l'Andragó
ES,38.6817,0.1209,
ES,38.6821,1.4755,
ES,38.6842,1.4675,
ES,38.685,1.4553,Platja de Migjorn
ES,38.6854,0.1262,Platja de les Platgetes
ES,38.6867,0.1396,Cala del Portitxol
ES,38.687,0.1304,Platja de l'Ampolla
ES,38.6872,0.1463,Platja del Portet
ES,38.6931,1.3893,Platja cala Saona
ES,38.6982,0.1561,Cala de Llebeig
ES,38.7094,0.1669,Cala del Moraig
ES,38.7121,0.1713,Cala dels Testos
ES,38.7214,1.4123,
ES,38.7219,1.4086,
ES,38.7219,1.4169,
ES,38.7221,1.4177,
ES,38.724,1.4585,Platja d'es Pujols
ES,38.7268,1.4549,Platja d'es Pujols
ES,38.7289,1.453,
ES,38.7296,0.197,Cala de la Granadella
ES,38.7302,1.4503,Platja de ses Canyes
ES,38.7302,1.4523,
ES,38.7303,0.2184,Cala d'Ambolo
ES,38.731,1.416,
ES,38.732,1.4136,
ES,38.7323,0.2131,Cala en Caló
ES,38.7327,1.4468,platja de Sa Roqueta
ES,38.7366,1.4437,Platja de ses Salines
ES,38.7378,1.4444,Playa Llevante
ES,38.7406,1.4293,Platja Cavall d'en Borràs
ES,38.7426,1.4411,Platja de ses Salines
ES,38.7518,1.4377,Platja de ses Salines
ES,38.753,0.2244,Platja de la Barraca
ES,38.7536,1.4342,Platja de s'Illeta
ES,38.7584,0.2218,Platja del Portitxol
ES,38.7602,1.4356,
ES,38.7604,0.2198,Cala Sardinera
ES,38.7605,0.2115,Cala del Francés
ES,38.761,0.2089,la Caleta
ES,38.7732,0.1908,Platja de l'Arenal
ES,38.7762,0.1906,Cala del Ministre
ES,38.779,1.4281,s'Alga
ES,38.7793,1.4319,
ES,38.7922,0.1821,Platja de la Grava
ES,38.7931,1.4193,
ES,38.795,0.1828,Platja de la Grava
ES,38.7994,0.1895,Platgeta del Pope
ES,38.7997,0.19,
ES,38.7998,0.1925,Cala Tango
ES,38.821,0.1606,Cala d'Aigua Dolç
ES,38.8268,0.1547,Platja de les Arenetes
ES,38.8342,0.1257,Platja de la Marineta Cassiana
ES,38.8352,1.3769,Es Canal de s'Olla
ES,38.8357,1.4006,Cala Ses Salines
ES,38.8411,1.3897,Platja de ses Salines
ES,38.8444,1.4026,Platja des Cavallet
ES,38.8473,0.1124,
ES,38.8481,0.1113,Platja del Cagarritar
ES,38.8483,0.105,Platja Punta del Raset
ES,38.8509,0.0992,Albaranes
ES,38.8553,1.3643,Platja Pont de Baix
ES,38.8557,0.0827,Platja de les Marines
ES,38.8598,0.0649,Les Bovetes
ES,38.8608,0.0367,Platja dels Molins
ES,38.8616,0.047,Els Molins
ES,38.8621,0.0548,Les Bovetes
ES,38.8627,1.2537,
ES,38.8634,0.0253,Platja dels Molins
ES,38.8651,0.0148,Platja de l'Amadrava
ES,38.8652,1.3524,Platja des Codolar
ES,38.8665,1.3094,
ES,38.8666,1.3049,Cala de Porroig
ES,38.868,1.3154,Cala des Jondal
ES,38.868,1.3299,
ES,38.868,1.332,Es Bol Nou
ES,38.8682,0.0006,Platja de l'Almadrava
ES,38.8682,1.3052,
ES,38.8683,1.3105,Es Xarco
ES,38.8685,1.3349,sa Caleta
ES,38.8688,1.2587,Platja de S'Esqueneta Arenesta
ES,38.8702,1.3036,Cala Es Cuco
ES,38.8703,1.3405,
ES,38.8718,1.3004,
ES,38.8725,1.2306,Atlantis
ES,38.8748,1.299,Es Torrent
ES,38.876,1.2653,Ses Boques
ES,38.8768,1.2822,
ES,38.8768,1.296,
ES,38.877,1.2843,Platja de ses Ovelles
ES,38.8776,1.2669,Platjeta de S'Ullastre
ES,38.878,-0.022,Platja de les Deveses
ES,38.8781,1.2679,
ES,38.8784,1.2694,
ES,38.8855,1.409,Platja d'en Bossa
ES,38.8899,1.224,Cala d'Hort
ES,38.8901,-0.0435,Platja de la Devesa
ES,38.8948,1.2181,Platja de Cala Carbó
ES,38.8969,1.4168,
ES,38.8999,-0.0564,Platja de l'Aigua Morta
ES,38.9032,1.4324,Platja dels Molins
ES,38.9037,1.4224,Platja de ses Figueretes
ES,38.9044,1.4276,
ES,38.9067,1.4385,
ES,38.9078,-0.067,
ES,38.9135,1.224,Platja de Cala Vedella
ES,38.9144,1.4741,
ES,38.9155,1.4547,Platja de Talamanca
ES,38.9163,1.4758,
ES,38.9177,1.4612,Platja de Benirràs
ES,38.9182,1.4601,Platja de Figueres
ES,38.92,-0.0814,Platja de l'Aigua Blanca
ES,38.9217,-0.0841,Platja de l’Aigua Blanca
ES,38.9255,1.4866,Platja s'Estanyol
ES,38.9259,-0.0879,Platja Pau Pi
ES,38.9297,1.4915,Cala Espart
ES,38.93,1.233,Cala Molí
ES,38.9305,-0.0928,Platja de Pau Pi
ES,38.9309,-0.0927,Platja Pau Pi
ES,38.9339,1.5027,Cala Olivera
ES,38.9348,-0.0984,Platja de Burguera
ES,38.9356,-0.0988,Platja de Terranova
ES,38.9401,1.2362,Cala Tarida
ES,38.9406,-0.1053,Platja de Terranova
ES,38.9471,1.5115,Sol d’en Serra
ES,38.9479,-0.1128,Platja de Piles
ES,38.9482,1.2279,Cala llentia
ES,38.9501,1.2276,Cala Codolar
ES,38.9526,1.5198,Cala Llonga
ES,38.9534,1.5208,
ES,38.9554,-0.1209,Platja de Miramar
ES,38.9607,1.2198,es Racó d'en Xic
ES,38.9626,1.2203,Platges de Comte
ES,38.9629,1.2213,Platges de Comte
ES,38.9633,-0.1287,Platja de Bellreguard
ES,38.9667,1.2683,Platja Port d'es Torrent
ES,38.968,1.2401,Cala Bassa
ES,38.9681,1.2998,Platja de s'Estanyol
ES,38.9684,1.2959,Platja d’en Serral
ES,38.9684,1.3012,
ES,38.9693,-0.1347,Platja de Guardamar de la Safor
ES,38.97,1.3031,Platja des Pouet
ES,38.971,1.2922,Platja Es Pinet
ES,38.9719,1.286,Platja d'en Xinxó
ES,38.9744,1.5314,Caló de s'Alga
ES,38.9758,1.307,s'Arenal de San Antonio
ES,38.977,-0.1416,Platja de Daimús
ES,38.9789,1.2985,
ES,38.9796,1.5314,Platja del riu de Santa Eulària
ES,38.9829,1.5348,Platja de Santa Eulària
ES,38.9841,1.5427,Ses Estaques
ES,38.9852,1.2967,Caló des Moro
ES,38.9866,-0.1492,Platja dels Marenys de Rafalcaïd
ES,38.9913,1.5732,Platja de Cala Martina
ES,38.9915,-0.1521,Platja de Venècia
ES,38.9916,1.5692,S'Argamassa
ES,38.992,1.2907,Cala Grassio
ES,38.9924,1.567,
ES,38.9926,1.5525,Platja des Niu Blau
ES,38.993,1.2891,Cala Grassionetta
ES,38.9932,1.5616,Cala Pada
ES,38.9996,1.5795,
ES,39.0018,1.579,Platja es Canar
ES,39.0025,1.2929,Platja de sa Galera
ES,39.0036,-0.1612,Platja Nord de Gandia
ES,39.0088,1.582,Cala Nova
ES,39.0095,1.2991,Cala Salada
ES,39.0113,1.2977,Cala Saladeta
ES,39.0152,-0.1696,Platja Nord de Gandia
ES,39.0155,1.5848,Cala Llenya
ES,39.0247,1.5954,Cala Mastella
ES,39.0297,1.6066,Cala de Boix
ES,39.0301,-0.1809,Platja de l'Ahuir
ES,39.0349,1.6084,Platja Pou des Lleó
ES,39.0456,1.6049,Platja de s'Illot de s'Ora
ES,39.0484,-0.1934,Platja de Xeraco
ES,39.0532,1.5939,Platja es Figueral
ES,39.0598,1.5894,Aigües Blanques
ES,39.0729,-0.2068,Platja de Tavernes
ES,39.0744,1.3981,Es Portitxol
ES,39.0754,1.5924,Platja Cala Sant Vicent
ES,39.0803,1.4404,Cala Sant Miquel
ES,39.0811,1.4377,
ES,39.0857,1.4375,Cala d'en Ferrer
ES,39.0895,1.4538,Cala Benirràs
ES,39.0932,-0.2172,Platja de Tavernes
ES,39.0966,1.5532,Cala Nadja
ES,39.0985,1.4969,Cala Xarraca
ES,39.0996,1.4648,
ES,39.1002,1.5027,S' Illiot des Rencli
ES,39.1024,-0.221,Platja de la Goleta
ES,39.1026,1.5092,Cala de Xuclar
ES,39.1066,1.5373,
ES,39.1076,1.5371,Cala d'en Serra
ES,39.1086,1.5154,Portinatx S'Arenal Petit
ES,39.1098,1.5175,Portinatx S'Arenal Gros
ES,39.1113,-0.2252,
ES,39.114,1.5207,Portinatx Playa Porto
ES,39.1266,-0.2317,Platja de l'Estany
ES,39.1297,-0.2335,
ES,39.1309,-0.2341,
ES,39.1329,-0.235,
ES,39.1406,-0.237,
ES,39.1433,2.9303,
ES,39.1434,2.9303,Calas'Espalmador
ES,39.1439,-0.2388,Platja del Marenyet
ES,39.1444,2.937,sa Platgeta
ES,39.1482,-0.2391,
ES,39.1486,2.9365,
ES,39.1511,2.9323,
ES,39.1541,-0.2398,Platja de l'Escullera
